plantID,site,species,site-species,growthform,phenophase,year,estimate,doy1,doy2,doy-diff
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first flower,2016,78,76,78,2
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,peak flower,2016,106,104,111,7
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,last flower,2016,113,113,116,3
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2016,127,125,127,2
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth end,2016,160,160,174,14
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2016,176,174,176,2
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2016,298,291,298,7
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2017,121,118,121,3
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2017,163,156,163,7
NEON.PLA.D01.HARV.06554,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2017,298,289,298,9
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth start,2014,125,122,125,3
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth end,2014,147,147,155,8
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first color,2014,251,247,251,4
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,leaves shed end,2014,309,301,309,8
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth start,2015,124,121,124,3
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first flower,2015,128,126,128,2
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,peak flower,2015,132,131,133,2
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,last flower,2015,133,133,135,2
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth end,2015,154,154,161,7
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first color,2015,274,271,274,3
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,leaves shed end,2015,314,306,314,8
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth start,2016,111,106,111,5
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first flower,2016,134,132,134,2
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,last flower,2016,144,144,153,9
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,peak flower,2016,144,141,153,12
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth end,2016,160,160,174,14
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first color,2016,270,264,270,6
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,leaves shed end,2016,326,319,326,7
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth start,2017,118,114,118,4
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first flower,2017,128,125,128,3
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,peak flower,2017,136,135,138,3
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,last flower,2017,142,142,156,14
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,first color,2017,163,156,163,7
NEON.PLA.D01.HARV.06555,HARV,QURU,HARV-QURU,Deciduous broadleaf,leaves shed end,2017,311,304,311,7
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2014,125,122,125,3
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2014,268,266,268,2
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2014,294,287,294,7
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2015,121,119,121,2
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth end,2015,135,135,138,3
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2015,243,239,243,4
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2015,299,293,299,6
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2016,116,113,116,3
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth end,2016,160,160,174,14
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2016,256,250,256,6
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2016,298,291,298,7
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth start,2017,111,107,111,4
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,new growth end,2017,142,142,156,14
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,first color,2017,236,233,236,3
NEON.PLA.D01.HARV.06556,HARV,ACRU,HARV-ACRU,Deciduous broadleaf,leaves shed end,2017,298,289,298,9
NEON.PLA.D01.HARV.06563,HARV,ARNU2,HARV-ARNU2,Forb,leaves shed end,2015,299,293,299,6
NEON.PLA.D02.BLAN.06160,BLAN,SOAL6,BLAN-SOAL6,Forb,first flower,2017,255,249,255,6
NEON.PLA.D02.BLAN.06160,BLAN,SOAL6,BLAN-SOAL6,Forb,last flower,2017,277,277,283,6
NEON.PLA.D02.BLAN.06160,BLAN,SOAL6,BLAN-SOAL6,Forb,peak flower,2017,277,269,283,14
NEON.PLA.D02.BLAN.06160,BLAN,SOAL6,BLAN-SOAL6,Forb,leaves shed end,2017,311,305,311,6
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,131,125,131,6
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,153,153,161,8
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,153,145,161,16
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,243,238,243,5
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,117,114,117,3
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,137,132,144,12
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,144,144,151,7
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,214,200,214,14
NEON.PLA.D02.BLAN.06201,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,333,325,333,8
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2016,92,90,92,2
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,125,123,125,2
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,145,139,153,14
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,87,82,87,5
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,117,114,117,3
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,128,124,132,8
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,132,132,137,5
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2017,214,200,214,14
NEON.PLA.D02.BLAN.06202,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2017,318,311,318,7
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,123,118,123,5
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,153,153,161,8
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,153,145,161,16
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,114,111,114,3
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,137,137,144,7
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,137,132,144,12
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,144,144,151,7
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06203,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,333,325,333,8
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,123,118,123,5
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,145,139,153,14
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,326,322,326,4
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,72,69,72,3
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,117,114,117,3
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,124,121,128,7
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2017,214,200,214,14
NEON.PLA.D02.BLAN.06204,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2017,318,311,318,7
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,123,118,123,5
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,153,153,161,8
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,153,145,161,16
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,168,168,174,6
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,114,111,114,3
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,140,137,144,7
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,144,144,151,7
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06205,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,346,339,346,7
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,133,131,133,2
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,145,139,153,14
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,326,322,326,4
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,69,65,69,4
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,117,114,117,3
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,132,128,137,9
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06206,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2017,318,311,318,7
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,123,118,123,5
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,139,137,145,8
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,168,168,174,6
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,114,111,114,3
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,126,124,128,4
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,132,132,137,5
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,214,200,214,14
NEON.PLA.D02.BLAN.06207,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,333,325,333,8
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,125,123,125,2
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,139,137,145,8
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,326,322,326,4
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,69,65,69,4
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,114,111,114,3
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,128,124,132,8
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06208,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2017,325,318,325,7
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,131,125,131,6
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,139,137,145,8
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,111,107,111,4
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,128,124,132,8
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,132,132,137,5
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06209,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,346,339,346,7
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2016,90,88,90,2
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,131,125,131,6
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,139,137,145,8
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,168,168,174,6
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,326,322,326,4
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,76,72,76,4
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,114,111,114,3
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,132,128,137,9
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2017,233,229,233,4
NEON.PLA.D02.BLAN.06210,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2017,325,318,325,7
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2016,131,125,131,6
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2016,142,139,145,6
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2016,235,223,235,12
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2016,336,326,336,10
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth start,2017,58,55,58,3
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first flower,2017,111,107,111,4
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,new growth end,2017,137,137,144,7
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,peak flower,2017,140,137,144,7
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,last flower,2017,144,144,151,7
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,first color,2017,229,214,229,15
NEON.PLA.D02.BLAN.06211,BLAN,LOMA6,BLAN-LOMA6,Deciduous broadleaf,leaves shed end,2017,333,325,333,8
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2016,92,90,92,2
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2016,125,123,125,2
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2016,142,139,145,6
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2016,145,145,153,8
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2016,174,174,181,7
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first color,2016,243,238,243,5
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,leaves shed end,2016,322,313,322,9
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth start,2017,87,82,87,5
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,first flower,2017,117,114,117,3
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,peak flower,2017,130,128,132,4
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,last flower,2017,132,132,137,5
NEON.PLA.D02.BLAN.06212,BLAN,RHDA,BLAN-RHDA,Deciduous broadleaf,new growth end,2017,151,151,158,7
